id,prix_million_Ar,superficie_m2,nb_chambres,nb_etages,acces_route,eau_electricite,parking,annee_construction,localisation_periurbain,localisation_rural,localisation_urbain,type_connexion_aucune,type_connexion_fibre,type_connexion_starlink,type_sol_brut,type_sol_carrelage,type_sol_ciment,etat_maison_a_renover,etat_maison_bon,etat_maison_neuf
3369.0,-0.5101161877692308,-0.5269878158882508,-0.6681304343247878,1.02167913982742,0.0,1.0,1.0,-1.3683004828034677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6829.0,1.6459862809196415,0.9629964394705126,0.03492185323318598,1.02167913982742,1.0,1.0,0.0,-1.2674158336833565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4209.0,-0.12640303656188914,0.18335351515488058,-0.6681304343247878,-0.9787808726024474,1.0,1.0,1.0,-0.8638772372029122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8412.0,1.5272179245935595,0.4952106848811334,1.4410264283491334,1.02167913982742,1.0,1.0,0.0,-1.1665311845632456,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5938.0,-0.930373448615367,-1.2893053418857576,-0.6681304343247878,-0.9787808726024474,1.0,1.0,0.0,0.24585390311830996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4786.0,2.1576038158627635,1.6906631688317693,0.03492185323318598,-0.9787808726024474,1.0,0.0,1.0,-0.15768469336213448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2602.0,0.8968320333243552,1.3961313974236416,1.4410264283491334,1.02167913982742,1.0,1.0,1.0,-0.05680004424202336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7779.0,-1.0308697501220516,-0.31908303607074895,-1.3711827218827615,-0.9787808726024474,0.0,0.0,0.0,-1.5700697810436899,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2826.0,-0.5466602974080252,0.4432344899267579,-0.6681304343247878,1.02167913982742,0.0,0.0,0.0,-1.670954430163801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1118.0,1.7282105276069288,1.2748536091967655,-0.6681304343247878,1.02167913982742,0.0,1.0,0.0,1.355585043439532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8654.0,0.951648197782547,-0.7522179940238779,-0.6681304343247878,1.02167913982742,1.0,1.0,1.0,-0.05680004424202336,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7719.0,0.08372559386117889,-0.09385285793512194,1.4410264283491334,-0.9787808726024474,0.0,0.0,1.0,-1.469185131923579,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6575.0,0.6410232658527941,0.5991630747898843,1.4410264283491334,1.02167913982742,0.0,0.0,0.0,-1.5700697810436899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7234.0,2.0205634047172842,-0.5616386125245012,1.4410264283491334,1.02167913982742,0.0,1.0,1.0,1.1538157451993099,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8366.0,0.03804545681268585,-1.323956138522008,1.4410264283491334,-0.9787808726024474,0.0,0.0,0.0,-1.1665311845632456,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3948.0,-0.8481492019280794,-0.9254719772051294,-1.3711827218827615,1.02167913982742,1.0,0.0,0.0,0.6493924995987543,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2820.0,-0.8024690648795864,-1.0467497654320055,-0.6681304343247878,-0.9787808726024474,0.0,0.0,0.0,-1.670954430163801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4184.0,1.234865047483204,0.2526551084273812,0.7379741407911597,1.02167913982742,0.0,1.0,1.0,-0.7629925880828011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9403.0,0.4217586080200275,1.1709012192880144,-0.6681304343247878,1.02167913982742,1.0,1.0,1.0,-0.5612232898425789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9625.0,-0.8572852293377781,-1.0640751637501307,-1.3711827218827615,-0.9787808726024474,1.0,1.0,1.0,1.4564696925596432,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33.0,-0.6562926263244085,1.656012372195519,0.7379741407911597,-0.9787808726024474,1.0,0.0,0.0,1.6582389907998654,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3522.0,1.3444973763995873,0.7031154646986353,0.03492185323318598,-0.9787808726024474,1.0,0.0,0.0,0.5485078504786433,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6899.0,0.6044791562139997,1.448107592378017,0.7379741407911597,1.02167913982742,0.0,0.0,1.0,-1.3683004828034677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9733.0,2.879349981228954,0.33928210001800696,0.7379741407911597,1.02167913982742,0.0,0.0,0.0,-1.3683004828034677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2954.0,-0.04417878987460166,0.5991630747898843,-0.6681304343247878,-0.9787808726024474,1.0,1.0,1.0,1.254700394319421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5865.0,-0.9851896130735586,-1.0467497654320055,1.4410264283491334,-0.9787808726024474,0.0,0.0,0.0,-0.6621079389626899,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9559.0,2.0662435417657776,1.3614806007873912,0.7379741407911597,-0.9787808726024474,0.0,0.0,0.0,-0.25856934248224556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5567.0,0.8054717592273691,0.8763694478798868,1.4410264283491334,1.02167913982742,0.0,1.0,0.0,0.7502771487188655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9783.0,0.5679350465752053,0.7031154646986353,0.7379741407911597,1.02167913982742,0.0,1.0,0.0,0.8511617978389766,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3204.0,-1.259270435364517,-1.6358133082482609,0.03492185323318598,1.02167913982742,1.0,1.0,1.0,-0.7629925880828011,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4553.0,0.08372559386117889,0.5298614815173837,-1.3711827218827615,-0.9787808726024474,0.0,0.0,0.0,0.24585390311830996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5572.0,0.5222549095267123,0.6164884731080095,0.7379741407911597,-0.9787808726024474,0.0,0.0,0.0,1.254700394319421,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1178.0,-0.6288845440953128,-0.5269878158882508,-1.3711827218827615,1.02167913982742,0.0,0.0,1.0,0.14496925399819885,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5032.0,-0.09899495433279332,-0.4403608242976251,0.7379741407911597,1.02167913982742,1.0,0.0,0.0,1.6582389907998654,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4829.0,-1.4328549561487904,-0.9774481721595049,-1.3711827218827615,1.02167913982742,1.0,0.0,1.0,-0.05680004424202336,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5422.0,-0.5740683796371211,-0.4403608242976251,-0.6681304343247878,1.02167913982742,1.0,1.0,1.0,1.355585043439532,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8574.0,1.7190745001972303,-0.5789640108426263,0.7379741407911597,1.02167913982742,1.0,1.0,0.0,1.355585043439532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8492.0,-1.0582778323511475,-1.5145355200213848,-0.6681304343247878,1.02167913982742,0.0,1.0,1.0,1.6582389907998654,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6302.0,-1.3414946820518043,-1.220003748613257,0.7379741407911597,-0.9787808726024474,0.0,1.0,1.0,-0.25856934248224556,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4889.0,-0.5375242699983267,-0.37105923102512445,-0.6681304343247878,-0.9787808726024474,1.0,1.0,0.0,1.5573543416797544,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5261.0,-0.8481492019280794,-0.6482656041151269,1.4410264283491334,-0.9787808726024474,1.0,0.0,1.0,0.8511617978389766,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1617.0,1.4998098423644637,-0.31908303607074895,-0.6681304343247878,-0.9787808726024474,0.0,0.0,1.0,0.24585390311830996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2492.0,-0.8207411196989836,-1.1507021553407564,0.03492185323318598,1.02167913982742,0.0,1.0,1.0,1.1538157451993099,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018.0,0.5862071013946025,1.6386869738773937,0.03492185323318598,1.02167913982742,1.0,1.0,1.0,-0.15768469336213448,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1056.0,-0.8024690648795864,-1.4105831301126337,0.03492185323318598,-0.9787808726024474,1.0,0.0,0.0,1.1538157451993099,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4610.0,1.0612805266989302,0.26998050674550633,0.03492185323318598,-0.9787808726024474,0.0,0.0,1.0,0.04408460487808775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1142.0,0.0015013471738914,-0.2324560444801232,1.4410264283491334,1.02167913982742,1.0,1.0,0.0,0.6493924995987543,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
318.0,-0.811605092289285,-0.8561703839326288,-1.3711827218827615,-0.9787808726024474,0.0,1.0,1.0,-0.5612232898425789,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3651.0,1.161776828205615,0.9110202445161372,-1.3711827218827615,-0.9787808726024474,0.0,1.0,0.0,-1.3683004828034677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2955.0,0.13854175831937057,1.1882266176061396,-1.3711827218827615,-0.9787808726024474,1.0,0.0,1.0,0.34673855223842104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6684.0,-0.7567889278310933,-0.5962894091607515,-1.3711827218827615,-0.9787808726024474,1.0,0.0,0.0,-0.4603386407224678,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6948.0,0.1568138131387678,0.4778852865630082,0.03492185323318598,-0.9787808726024474,0.0,0.0,0.0,1.1538157451993099,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1454.0,1.4998098423644637,0.6684646680623849,0.7379741407911597,1.02167913982742,1.0,0.0,1.0,-0.8638772372029122,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3593.0,-0.5009801603595322,0.6164884731080095,0.7379741407911597,-0.9787808726024474,1.0,0.0,1.0,1.1538157451993099,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5823.0,0.6958394303109858,1.4134567957417667,1.4410264283491334,-0.9787808726024474,1.0,0.0,1.0,-0.3594539916023567,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1453.0,-1.2501344079548182,-0.40571002766137476,-0.6681304343247878,-0.9787808726024474,0.0,0.0,1.0,-0.05680004424202336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3777.0,0.6775673754915886,1.6040361772411433,0.7379741407911597,-0.9787808726024474,1.0,1.0,0.0,-0.05680004424202336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8035.0,0.6136151836236984,-0.8041941889782533,-1.3711827218827615,1.02167913982742,0.0,1.0,1.0,1.4564696925596432,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
218.0,0.4400306628394247,-0.18047984952574772,-0.6681304343247878,1.02167913982742,1.0,1.0,1.0,-0.9647618863230233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2836.0,-0.4735720781304364,-0.4576862226157502,-0.6681304343247878,1.02167913982742,1.0,1.0,0.0,0.04408460487808775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1208.0,-0.007634680235807211,1.4134567957417667,0.7379741407911597,1.02167913982742,1.0,1.0,1.0,0.24585390311830996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4685.0,-1.4054468739196948,-1.0814005620682559,-0.6681304343247878,1.02167913982742,1.0,0.0,0.0,1.5573543416797544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5325.0,1.2257290200735054,0.33928210001800696,0.7379741407911597,-0.9787808726024474,1.0,0.0,1.0,0.5485078504786433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5605.0,-0.06245084469399888,-1.3412815368401332,-1.3711827218827615,1.02167913982742,0.0,1.0,0.0,-0.05680004424202336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7895.0,-0.10813098174249193,0.9283456428342622,1.4410264283491334,1.02167913982742,0.0,0.0,0.0,1.254700394319421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3543.0,-0.6654286537341072,-0.6309402057970017,-0.6681304343247878,-0.9787808726024474,0.0,0.0,1.0,0.4476232013585322,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3573.0,2.5778610767089,0.5298614815173837,-0.6681304343247878,1.02167913982742,0.0,1.0,0.0,-0.25856934248224556,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2589.0,0.0745895664514803,0.11405192188237995,0.7379741407911597,-0.9787808726024474,0.0,1.0,1.0,0.5485078504786433,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2692.0,1.1709128556153137,1.5000837873323924,1.4410264283491334,-0.9787808726024474,0.0,1.0,0.0,0.24585390311830996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6159.0,0.7323835399497803,-0.33640843438887413,0.7379741407911597,-0.9787808726024474,0.0,0.0,0.0,1.5573543416797544,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3706.0,-0.45530002331103914,1.3961313974236416,-1.3711827218827615,-0.9787808726024474,1.0,1.0,1.0,1.0529310960791989,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4466.0,-0.811605092289285,-1.202678350295132,-0.6681304343247878,-0.9787808726024474,0.0,0.0,0.0,1.4564696925596432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9573.0,-0.6745646811438059,-1.6184879099301357,1.4410264283491334,-0.9787808726024474,1.0,0.0,1.0,0.24585390311830996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
304.0,-0.7111087907826003,1.22287741424239,1.4410264283491334,-0.9787808726024474,1.0,1.0,1.0,1.4564696925596432,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
856.0,-0.2451713928879711,-0.6829164007513773,0.7379741407911597,1.02167913982742,0.0,0.0,0.0,-0.3594539916023567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4783.0,-0.7385168730116961,-1.3759323334763836,0.7379741407911597,1.02167913982742,1.0,1.0,1.0,1.0529310960791989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,-0.8755572841571753,-1.098725960386381,-1.3711827218827615,-0.9787808726024474,1.0,0.0,1.0,0.04408460487808775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7070.0,1.7830266920651205,1.0149726344248882,0.7379741407911597,-0.9787808726024474,1.0,0.0,1.0,-0.05680004424202336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9153.0,2.0388354595366818,1.6386869738773937,-0.6681304343247878,1.02167913982742,0.0,0.0,0.0,1.4564696925596432,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9906.0,-0.7019727633729016,-1.1333767570226314,0.7379741407911597,-0.9787808726024474,1.0,0.0,1.0,-0.3594539916023567,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9883.0,-1.1953182434966267,-1.4625593250670093,0.7379741407911597,-0.9787808726024474,0.0,0.0,1.0,-0.3594539916023567,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
408.0,0.12940573090967195,0.9456710411523874,-0.6681304343247878,-0.9787808726024474,0.0,1.0,0.0,1.355585043439532,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1562.0,-0.153811118790985,-1.3412815368401332,0.7379741407911597,-0.9787808726024474,1.0,1.0,1.0,1.6582389907998654,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95.0,-1.1679101612675309,-1.1853529519770067,-0.6681304343247878,1.02167913982742,1.0,0.0,1.0,-0.4603386407224678,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1512.0,-0.8664212567474766,-1.5145355200213848,0.03492185323318598,1.02167913982742,0.0,0.0,1.0,0.4476232013585322,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2412.0,-0.22689933806857387,-1.2546545452495075,0.03492185323318598,1.02167913982742,0.0,1.0,1.0,-1.5700697810436899,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4706.0,-0.17208317361038222,1.1882266176061396,0.03492185323318598,1.02167913982742,1.0,1.0,0.0,-0.5612232898425789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1215.0,0.30299025169394556,0.5298614815173837,0.7379741407911597,-0.9787808726024474,1.0,1.0,0.0,1.6582389907998654,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4549.0,2.64181326857679,1.7079885671498942,1.4410264283491334,1.02167913982742,1.0,1.0,0.0,-1.670954430163801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3880.0,0.27558216946484976,1.448107592378017,-1.3711827218827615,1.02167913982742,1.0,0.0,0.0,1.254700394319421,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6613.0,-0.6745646811438059,-0.8561703839326288,0.03492185323318598,1.02167913982742,1.0,1.0,1.0,0.7502771487188655,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4535.0,0.7323835399497803,-0.4750116209338754,1.4410264283491334,-0.9787808726024474,0.0,1.0,0.0,-1.1665311845632456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6177.0,-1.0765498871705448,-1.323956138522008,1.4410264283491334,-0.9787808726024474,1.0,1.0,1.0,0.34673855223842104,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4665.0,-1.067413859760846,0.564512278153634,-1.3711827218827615,-0.9787808726024474,1.0,1.0,1.0,-1.469185131923579,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9624.0,-0.9577815308444627,-0.11117825625324709,-1.3711827218827615,1.02167913982742,0.0,0.0,0.0,-1.0656465354431344,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4411.0,-0.6197485166856141,0.2526551084273812,0.7379741407911597,-0.9787808726024474,0.0,0.0,0.0,-0.8638772372029122,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5617.0,-0.528388242588628,0.6857900663805101,-1.3711827218827615,-0.9787808726024474,1.0,1.0,0.0,0.24585390311830996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5875.0,-1.2409983805451197,-1.6011625116120105,0.7379741407911597,1.02167913982742,1.0,0.0,0.0,-1.1665311845632456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
101.0,0.06545353904178168,-0.4750116209338754,-1.3711827218827615,1.02167913982742,0.0,0.0,1.0,0.5485078504786433,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2907.0,0.9242401155534511,1.2921790075148905,0.7379741407911597,-0.9787808726024474,1.0,0.0,1.0,-0.3594539916023567,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7452.0,0.03804545681268585,0.5471868798355088,0.03492185323318598,1.02167913982742,1.0,0.0,1.0,-0.8638772372029122,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7335.0,-0.9486455034347642,0.8417186512436365,-0.6681304343247878,1.02167913982742,0.0,0.0,1.0,1.355585043439532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9050.0,-0.5557963248177239,0.6511392697442597,0.03492185323318598,-0.9787808726024474,1.0,1.0,1.0,1.6582389907998654,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1110.0,2.258100117369448,1.6906631688317693,0.03492185323318598,1.02167913982742,0.0,0.0,0.0,0.8511617978389766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8791.0,-0.4735720781304364,-1.098725960386381,1.4410264283491334,1.02167913982742,0.0,1.0,1.0,1.355585043439532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7203.0,-0.7202448181922989,-1.1680275536588816,0.7379741407911597,-0.9787808726024474,0.0,0.0,1.0,-1.2674158336833565,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2821.0,2.194147925501558,0.4432344899267579,-1.3711827218827615,-0.9787808726024474,1.0,0.0,0.0,0.04408460487808775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8748.0,0.28471819687454836,-1.0640751637501307,-1.3711827218827615,-0.9787808726024474,1.0,0.0,0.0,1.4564696925596432,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8003.0,1.088688608928026,0.7377662613348855,-1.3711827218827615,1.02167913982742,1.0,1.0,1.0,0.14496925399819885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2952.0,-1.1953182434966267,-1.2546545452495075,-0.6681304343247878,1.02167913982742,0.0,0.0,0.0,1.254700394319421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
